name,decimalLongitude,decimalLatitude
spp_ex,-99.229722,18.7725
spp_ex,-95.015278,17.390556
spp_ex,-99.229722,18.7725
spp_ex,-99.229722,18.7725
spp_ex,-99.229722,18.7725
spp_ex,-99.229722,18.7725
spp_ex,-99.229722,18.7725
spp_ex,-99.229722,18.7725
spp_ex,-99.229722,18.7725
spp_ex,-99.229722,18.7725
spp_ex,-100.629722,17.248056
spp_ex,-100.629722,17.248056
spp_ex,-99.010833,18.62
spp_ex,-99.010833,18.62
spp_ex,-99.010833,18.62
spp_ex,-99.010833,18.62
spp_ex,-99.010833,18.62
spp_ex,-99.010833,18.62
spp_ex,-99.010833,18.62
spp_ex,-98.996111,18.620556
spp_ex,-98.996111,18.620556
spp_ex,-98.996111,18.620556
spp_ex,-98.996111,18.620556
spp_ex,-98.996111,18.620556
spp_ex,-98.996111,18.620556
spp_ex,-98.996111,18.620556
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-99.161111,17.668611
spp_ex,-99.161111,17.668611
spp_ex,-99.161111,17.668611
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-98.844444,17.408889
spp_ex,-99.161111,17.668611
spp_ex,-99.161111,17.668611
spp_ex,-99.161111,17.668611
spp_ex,-99.229722,18.754167
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-99.229722,18.754167
spp_ex,-98.996111,18.606667
spp_ex,-98.996111,18.606667
spp_ex,-98.996111,18.606667
spp_ex,-98.996111,18.606667
spp_ex,-98.996111,18.606667
spp_ex,-99.601389,17.828889
spp_ex,-99.601389,17.828889
spp_ex,-99.601389,17.828889
spp_ex,-99.601389,17.824444
spp_ex,-99.601389,17.824444
spp_ex,-99.601389,17.824444
spp_ex,-99.601389,17.824444
spp_ex,-99.601389,17.824444
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-98.996111,18.611389
spp_ex,-99.601389,17.828889
spp_ex,-99.601389,17.828889
spp_ex,-99.601389,17.828889
spp_ex,-99.601389,17.824444
spp_ex,-99.601389,17.824444
spp_ex,-99.601389,17.824444
spp_ex,-99.601389,17.824444
spp_ex,-98.996111,18.606667
spp_ex,-98.996111,18.606667
spp_ex,-98.996111,18.606667
spp_ex,-98.996111,18.606667
spp_ex,-99.575,17.761389
spp_ex,-98.996111,18.606667
spp_ex,-98.996111,18.606667
spp_ex,-103.661389,19.336944
spp_ex,-103.661166,19.33694
spp_ex,-89.948333,20.534444
spp_ex,-89.683889,21.122778
spp_ex,-89.948333,20.534444
spp_ex,-89.683889,21.122778
spp_ex,-99.601389,17.824444
spp_ex,-99.575,17.761389
spp_ex,-97.211944,20.494444
spp_ex,-97.211944,20.494444
spp_ex,-97.211944,20.494444
spp_ex,-97.211944,20.494444
spp_ex,-96.806667,18.713056
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.318611,19.955833
spp_ex,-97.401111,20.081667
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-97.318611,19.955833
spp_ex,-105.325833,20.211111
spp_ex,-105.325833,20.211111
spp_ex,-105.314517,20.368803
spp_ex,-105.314517,20.368803
spp_ex,-92.918889,17.581389
spp_ex,-92.918889,17.581389
spp_ex,-92.918889,17.581389
spp_ex,-92.918889,17.581389
spp_ex,-102.352222,17.981944
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-94.913333,18.021389
spp_ex,-94.913333,18.021389
spp_ex,-92.918889,17.581389
spp_ex,-92.918889,17.581389
spp_ex,-92.918889,17.581389
spp_ex,-96.960278,17.753611
spp_ex,-96.960278,17.753611
spp_ex,-99.804722,16.827222
spp_ex,-95.06,18.58
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-99.804722,16.827222
spp_ex,-96.806667,18.713056
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-95.06,18.58
spp_ex,-92.720278,15.382778
spp_ex,-92.144444,16.651944
spp_ex,-95.06,18.58
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-97.401111,20.081667
spp_ex,-101.846389,18.298333
spp_ex,-101.846389,18.298333
spp_ex,-99.825167,16.790917
spp_ex,-99.825167,16.790917
spp_ex,-99.825167,16.790917
spp_ex,-99.825167,16.790917
spp_ex,-99.897778,16.871111
spp_ex,-99.897778,16.871111
spp_ex,-99.897778,16.871111
spp_ex,-99.897778,16.871111
spp_ex,-99.270369,21.939037
spp_ex,-95.071944,18.619444
spp_ex,-95.071944,18.619444
spp_ex,-95.071944,18.619444
spp_ex,-95.071944,18.619444
spp_ex,-98.996111,18.593056
spp_ex,-98.996111,18.593056
spp_ex,-95.071944,18.619444
spp_ex,-95.071944,18.619444
spp_ex,-95.071944,18.619444
spp_ex,-95.071944,18.619444
spp_ex,-98.996111,18.593056
spp_ex,-98.996111,18.593056
spp_ex,-99.804722,16.836111
spp_ex,-99.804722,16.836111
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.897778,16.871111
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-97.401111,20.081667
spp_ex,-98.483055,23.649722
spp_ex,-99.7975,16.820556
spp_ex,-99.7975,16.820556
spp_ex,-99.7975,16.820556
spp_ex,-99.7975,16.820556
spp_ex,-97.401111,20.081667
spp_ex,-98.436111,23.202778
spp_ex,-95.071944,18.619444
spp_ex,-95.066667,18.583333
spp_ex,-95.071944,18.619444
spp_ex,-95.066667,18.583333
spp_ex,-102.541667,18.039167
spp_ex,-102.541667,18.039167
spp_ex,-102.541667,18.039167
spp_ex,-102.541667,18.039167
spp_ex,-102.541667,18.039167
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.7975,16.820556
spp_ex,-99.7975,16.820556
spp_ex,-99.7975,16.820556
spp_ex,-99.804722,16.827222
spp_ex,-102.54167,18.03917
spp_ex,-102.54167,18.03917
spp_ex,-102.54167,18.03917
spp_ex,-102.54167,18.03917
spp_ex,-102.54167,18.03917
spp_ex,-92.0325,17.4825
spp_ex,-99.189864,18.750156
spp_ex,-99.189864,18.750156
spp_ex,-102.530833,18.029444
spp_ex,-102.530833,18.029444
spp_ex,-92.0325,17.4825
spp_ex,-99.179444,18.741111
spp_ex,-99.179444,18.741111
spp_ex,-102.532878,18.02852
spp_ex,-102.532878,18.02852
spp_ex,-102.541667,18.039167
spp_ex,-98.763055,20.577778
spp_ex,-98.763056,20.577778
spp_ex,-102.54167,18.03917
spp_ex,-102.541667,18.039167
spp_ex,-102.541667,18.039167
spp_ex,-102.54167,18.03917
spp_ex,-102.54167,18.03917
spp_ex,-103.504167,18.452778
spp_ex,-103.504167,18.452778
spp_ex,-102.541667,18.039167
spp_ex,-102.541667,18.039167
spp_ex,-102.756389,18.073333
spp_ex,-102.687222,18.066111
spp_ex,-102.687222,18.066111
spp_ex,-102.687222,18.066111
spp_ex,-102.687222,18.066111
spp_ex,-102.687222,18.066111
spp_ex,-103.538104,18.456473
spp_ex,-103.538104,18.456473
spp_ex,-102.75639,18.07333
spp_ex,-102.54167,18.03917
spp_ex,-102.54167,18.03917
spp_ex,-96.95,17.783333
spp_ex,-96.3,17.767222
spp_ex,-96.3,17.767222
spp_ex,-99.804722,16.827222
spp_ex,-99.804722,16.827222
spp_ex,-99.7975,16.820556
spp_ex,-99.7975,16.820556
spp_ex,-95.399167,16.097222
spp_ex,-95.399167,16.097222
spp_ex,-99.2275,18.8675
spp_ex,-95.399167,16.097222
spp_ex,-99.804722,16.827222
spp_ex,-99.7975,16.820556
spp_ex,-95.399167,16.097222
spp_ex,-100.409444,19.083056
spp_ex,-100.409444,19.083056
spp_ex,-98.989348,21.901907
spp_ex,-98.989348,21.901907
spp_ex,-98.989348,21.901907
spp_ex,-98.989348,21.901907
spp_ex,-99.04213,22.10056
spp_ex,-99.14399,22.10056
spp_ex,-99.14399,22.10056
spp_ex,-98.846667,18.558611
spp_ex,-98.846667,18.558611
spp_ex,-98.846667,18.558611
spp_ex,-100.409444,19.083056
spp_ex,-98.846667,18.558611
spp_ex,-98.846667,18.558611
spp_ex,-98.846667,18.558611
spp_ex,-89.573889,20.170833
spp_ex,-89.573889,20.170833
spp_ex,-98.302778,21.054444
spp_ex,-98.302778,21.054444
spp_ex,-98.302778,21.054444
spp_ex,-98.302778,21.054444
spp_ex,-89.573889,20.170833
spp_ex,-89.573889,20.170833
spp_ex,-92.038333,16.106944
spp_ex,-92.0475,16.105556
spp_ex,-92.0475,16.105556
spp_ex,-92.0475,16.105556
spp_ex,-89.912778,20.534722
spp_ex,-89.912778,20.534722
spp_ex,-89.983333,20.566667
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-88.948889,19.947778
spp_ex,-88.948889,19.947778
spp_ex,-88.948889,19.947778
spp_ex,-88.948889,19.947778
spp_ex,-88.948889,19.947778
spp_ex,-89.988333,20.566667
spp_ex,-89.912778,20.534722
spp_ex,-89.912778,20.534722
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-89.453611,20.247778
spp_ex,-88.948889,19.947778
spp_ex,-88.948889,19.947778
spp_ex,-88.948889,19.947778
spp_ex,-88.948889,19.947778
spp_ex,-89.453611,20.247778
spp_ex,-88.948889,19.947778
spp_ex,-92.755278,15.665
spp_ex,-92.821111,15.656389
spp_ex,-102.823346,22.08141
spp_ex,-102.823346,22.08141
spp_ex,-102.823346,22.08141
spp_ex,-102.91333,21.900345
spp_ex,-102.823346,22.08141
spp_ex,-102.823346,22.08141
spp_ex,-102.823346,22.08141
spp_ex,-102.558067,22.788465
spp_ex,-102.81278,23.51111
spp_ex,-92.821111,15.656389
spp_ex,-92.821111,15.656389
spp_ex,-92.821111,15.656389
spp_ex,-105.05,19.5
spp_ex,-105.05,19.5
spp_ex,-92.821111,15.656389
spp_ex,-88.401944,18.640278
spp_ex,-88.401944,18.640278
spp_ex,-88.401944,18.640278
spp_ex,-88.401944,18.640278
spp_ex,-88.401944,18.640278
spp_ex,-88.401944,18.640278
spp_ex,-100.4625,19.565833
spp_ex,-102.6512,21.85767
spp_ex,-102.6512,21.85767
spp_ex,-102.6512,21.85767
spp_ex,-102.658362,21.860783
spp_ex,-100.4625,19.56611
spp_ex,-99.538889,21.213333
spp_ex,-99.538889,21.213333
spp_ex,-99.824167,24.101111
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-100.105806,21.990146
spp_ex,-99.394317,21.936334
spp_ex,-100.105806,21.990146
spp_ex,-100.105806,21.990146
spp_ex,-99.394317,21.936334
spp_ex,-99.720238,24.09389
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-99.725278,21.038889
spp_ex,-92.045833,17.483333
spp_ex,-92.045833,17.483333
spp_ex,-92.035556,17.487778
spp_ex,-92.046389,17.483333
spp_ex,-92.046389,17.483333
spp_ex,-92.042778,17.488611
spp_ex,-92.042778,17.488611
spp_ex,-92.042778,17.488611
spp_ex,-92.042778,17.488611
spp_ex,-96.902222,17.663611
spp_ex,-96.902222,17.663611
spp_ex,-93.090278,16.723611
spp_ex,-92.766944,15.656389
spp_ex,-92.766944,15.656389
spp_ex,-92.766944,15.656389
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-93.116667,16.753333
spp_ex,-92.766944,15.656389
spp_ex,-92.766944,15.656389
spp_ex,-92.766944,15.656389
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-97.414722,18.525
spp_ex,-93.304722,16.499167
spp_ex,-93.411667,16.955
spp_ex,-93.411667,16.955
spp_ex,-97.446944,18.328611
spp_ex,-97.446944,18.328611
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-99.063124,21.417278
spp_ex,-99.063124,21.417278
spp_ex,-100.41056,21.352131
spp_ex,-100.41056,21.352131
spp_ex,-100.242096,21.487354
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.461944,16.95
spp_ex,-93.411667,16.955
spp_ex,-93.411667,16.955
spp_ex,-97.446944,18.328611
spp_ex,-97.446944,18.328611
spp_ex,-94.085556,16.456111
spp_ex,-93.884167,16.535833
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.165555,17.436944
spp_ex,-100.130555,19.219722
spp_ex,-93.905833,16.533056
spp_ex,-93.905833,16.533056
spp_ex,-93.905833,16.533056
spp_ex,-93.905833,16.533056
spp_ex,-99.649444,18.801111
spp_ex,-99.598055,18.736667
spp_ex,-99.649444,18.801111
spp_ex,-99.598055,18.736667
spp_ex,-99.649444,18.801111
spp_ex,-99.598055,18.736667
spp_ex,-99.598055,18.736667
spp_ex,-99.598055,18.736667
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.601389,17.809444
spp_ex,-99.165556,17.436944
spp_ex,-99.601389,17.809444
spp_ex,-93.905833,16.533056
spp_ex,-93.905833,16.533056
spp_ex,-93.905833,16.533056
spp_ex,-93.905833,16.533056
spp_ex,-93.905833,16.533056
spp_ex,-93.905833,16.533056
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-93.881944,16.547778
spp_ex,-100.05556,21.307654
spp_ex,-100.064604,21.29861
spp_ex,-100.064604,21.29861
spp_ex,-100.064604,21.29861
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-102.658362,21.860783
spp_ex,-96.954167,17.825
spp_ex,-96.916667,17.650833
spp_ex,-99.939444,20.882778
spp_ex,-100.41056,21.352131
spp_ex,-100.41056,21.352131
spp_ex,-100.41056,21.352131
spp_ex,-100.05556,21.307654
spp_ex,-100.05556,21.307654
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-97.342222,18.461944
spp_ex,-90.950833,16.106667
spp_ex,-90.930833,16.122778
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-88.414167,18.768056
spp_ex,-101.639167,17.74
spp_ex,-101.639167,17.74
spp_ex,-105.073055,19.481389
spp_ex,-105.073055,19.481389
spp_ex,-105.073055,19.481389
spp_ex,-101.607222,17.726944
spp_ex,-101.607222,17.726944
spp_ex,-105.045702,19.492865
spp_ex,-105.045702,19.492865
spp_ex,-105.045702,19.492865
spp_ex,-101.639167,17.74
spp_ex,-101.639167,17.74
spp_ex,-99.3725,18.832778
spp_ex,-99.3725,18.832778
spp_ex,-99.3725,18.832778
spp_ex,-99.3725,18.832778
spp_ex,-99.3725,18.832778
spp_ex,-99.3725,18.832778
spp_ex,-99.529444,21.081667
spp_ex,-99.529444,21.165
spp_ex,-99.529444,21.081667
spp_ex,-99.529444,21.165
spp_ex,-100.79361,21.008412
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.087222,17.446944
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-93.065,17.396111
spp_ex,-108.93222,26.996199
spp_ex,-89.761667,20.016944
spp_ex,-89.761667,20.016944
spp_ex,-90.027222,18.205833
spp_ex,-90.066667,18.25
spp_ex,-92.136389,18.134167
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-92.136389,18.134167
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-100.273889,18.366944
spp_ex,-99.756389,18.364167
spp_ex,-99.751667,18.366944
spp_ex,-96.380333,19.589944
spp_ex,-96.380333,19.589944
spp_ex,-96.158333,16.975
spp_ex,-96.172778,17.001667
spp_ex,-96.172778,17.001667
spp_ex,-97.075,18.128333
spp_ex,-97.075,18.128333
spp_ex,-96.988889,17.808333
spp_ex,-96.675,18.041667
spp_ex,-97.075,18.128333
spp_ex,-96.675,18.041667
spp_ex,-97.028611,17.788611
spp_ex,-97.023611,17.955556
spp_ex,-97.023611,17.955556
spp_ex,-97.023611,17.955556
spp_ex,-96.690833,18.043889
spp_ex,-96.690833,18.043889
spp_ex,-96.690833,18.043889
spp_ex,-96.690833,18.043889
spp_ex,-97.023611,17.955556
spp_ex,-97.023611,17.955556
spp_ex,-97.023611,17.955556
spp_ex,-97.028611,17.788611
spp_ex,-96.690833,18.043889
spp_ex,-96.690833,18.043889
spp_ex,-86.976389,21.032222
spp_ex,-86.976389,21.032222
spp_ex,-87.047778,20.967778
spp_ex,-87.047778,20.967778
spp_ex,-97.900555,17.051389
spp_ex,-97.900556,17.051389
spp_ex,-97.900555,17.051389
spp_ex,-97.900556,17.051389
spp_ex,-104.648055,21.71
spp_ex,-104.648055,21.71
spp_ex,-104.648055,21.71
spp_ex,-104.648055,21.71
spp_ex,-104.648055,21.71
spp_ex,-104.648055,21.71
spp_ex,-104.648055,21.71
spp_ex,-104.64833,21.71
spp_ex,-104.64833,21.71
spp_ex,-104.64833,21.71
spp_ex,-104.64833,21.71
spp_ex,-104.64833,21.71
spp_ex,-104.64833,21.71
spp_ex,-98.524444,23.251389
spp_ex,-98.524444,23.251389
spp_ex,-99.113333,23.138611
spp_ex,-99.113333,23.138611
spp_ex,-104.748055,21.863333
spp_ex,-104.64833,21.71
spp_ex,-104.748285,21.863392
spp_ex,-105.05,19.5
spp_ex,-105.05,19.5
spp_ex,-96.380222,19.590444
spp_ex,-96.380222,19.590444
spp_ex,-96.376389,19.551389
spp_ex,-96.376389,19.551389
spp_ex,-99.393889,20.899444
spp_ex,-99.393889,20.899444
spp_ex,-99.791667,20.673889
spp_ex,-99.791667,20.673889
spp_ex,-99.604444,20.558889
spp_ex,-99.604444,20.558889
spp_ex,-99.421667,20.700833
spp_ex,-99.421667,20.700833
spp_ex,-99.139444,23.078056
spp_ex,-99.139444,23.078056
spp_ex,-99.173333,23.088056
